"FindingId","Title","SeverityLabel","CreatedAt","ResolvedAt","MTTR_Hours","MTTR_Days"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.51/finding/de9afdf5-7b09-4c9c-bcd9-a14c1f2920e4","EC2 Client VPN endpoints should have client connection logging enabled","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.8/finding/e98a75a6-f607-4f2c-b0ef-3f7fe1865a27","EC2 instances should use Instance Metadata Service Version 2 (IMDSv2)","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.9/finding/f48e2d27-5bf2-4302-a07a-a02c61c99505","EC2 instances should not have a public IPv4 address","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ECS.1/finding/9c06e8da-a0a4-4285-a1f7-f6a96eeae997","Amazon ECS task definitions should have secure networking modes and user definitions.","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ECS.10/finding/b28b8822-384e-4787-aba5-b8809ac5d1e9","ECS Fargate services should run on the latest Fargate platform version","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ECS.12/finding/1b30cab5-c9ef-43ca-bd67-542f56ffa6b2","ECS clusters should use Container Insights","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ECS.16/finding/00fca734-4621-44ba-b0ab-d4cfc6c89875","ECS task sets should not automatically assign public IP addresses","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ECS.2/finding/51fee334-297c-46bb-accd-4e120c8d9c11","ECS services should not have public IP addresses assigned to them automatically","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ECS.3/finding/27b69175-8b89-40bd-9786-a6a99be0dfbf","ECS task definitions should not share the host's process namespace","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:11","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ECS.4/finding/73b80b30-9825-47ed-9167-af11b58e105e","ECS containers should run as non-privileged","INFORMATIONAL","11/09/2025 06:51:00","15/09/2025 06:27:12","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ECS.5/finding/07bd0d61-67c2-44bb-a047-6d7aa1d53708","ECS containers should be limited to read-only access to root filesystems","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:12","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ECS.8/finding/211bd108-fa5f-426e-9198-3595a9aad80f","Secrets should not be passed as container environment variables","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:12","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/ECS.9/finding/f655da2e-2d59-4677-96c5-231d087488d6","ECS task definitions should have a logging configuration","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:12","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EFS.1/finding/fde71514-63ef-428c-b509-5824b595c33f","Elastic File System should be configured to encrypt file data at-rest using AWS KMS","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:12","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EFS.2/finding/5ad8a6b4-68d5-4de0-899f-aadd48da1123","Amazon EFS volumes should be in backup plans","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:12","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EFS.3/finding/2e4ed1fc-e667-4ed7-a36c-6188e96c4fce","EFS access points should enforce a root directory","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:12","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EFS.4/finding/aa1acfb6-891d-47bf-99ec-ca021ad2e236","EFS access points should enforce a user identity","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:12","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EFS.6/finding/a9f284f0-409d-4478-8d83-2dd9a1d1bead","EFS mount targets should not be associated with subnets that assign public IP addresses on launch","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:12","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EFS.7/finding/37ccaa09-eafb-4c05-993a-05b785d7699c","EFS file systems should have automatic backups enabled","INFORMATIONAL","11/09/2025 06:51:01","15/09/2025 06:27:12","95.6","3.98"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/KMS.4/finding/b23b20b1-4755-4afa-9aea-3b1f54d4348c","AWS KMS key rotation should be enabled","INFORMATIONAL","11/09/2025 06:51:06","15/09/2025 06:32:02","95.68","3.99"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/S3.12/finding/a9e623ed-dd7f-47e2-94f9-8f3f65f881b1","ACLs should not be used to manage user access to S3 general purpose buckets","INFORMATIONAL","11/09/2025 03:16:09","15/09/2025 06:45:55","99.5","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/S3.12/finding/4a803392-e265-43f0-868b-f06d756d60b1","ACLs should not be used to manage user access to S3 general purpose buckets","INFORMATIONAL","11/09/2025 03:16:09","15/09/2025 06:45:55","99.5","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/S3.12/finding/bb833032-8e79-4fe6-affc-91d0244c45cc","ACLs should not be used to manage user access to S3 general purpose buckets","INFORMATIONAL","11/09/2025 03:16:09","15/09/2025 06:45:55","99.5","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/S3.12/finding/1ade4565-382a-4d5d-9795-e3030627f5e6","ACLs should not be used to manage user access to S3 general purpose buckets","INFORMATIONAL","11/09/2025 03:16:09","15/09/2025 06:45:55","99.5","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/S3.8/finding/e58e98c6-c26e-4862-b42c-40b4aa73df48","S3 general purpose buckets should block public access","INFORMATIONAL","11/09/2025 03:09:10","15/09/2025 06:45:56","99.61","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/S3.8/finding/e5236b59-3a7c-4c49-a4ec-ecd5d1b0eb5e","S3 general purpose buckets should block public access","INFORMATIONAL","11/09/2025 03:09:10","15/09/2025 06:45:56","99.61","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.15/finding/7ff300c1-2299-43fc-9f7f-c5d741efd927","EC2 subnets should not automatically assign public IP addresses","INFORMATIONAL","11/09/2025 03:11:42","15/09/2025 06:45:57","99.57","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.15/finding/b863e056-dbec-4b99-b575-6296277dcadf","EC2 subnets should not automatically assign public IP addresses","INFORMATIONAL","11/09/2025 03:11:42","15/09/2025 06:45:57","99.57","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/SNS.4/finding/6ec7475a-a699-4000-b5ac-470905c4fa96","SNS topic access policies should not allow public access","INFORMATIONAL","11/09/2025 03:14:33","15/09/2025 06:45:59","99.52","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/EC2.16/finding/97c05b8b-23ee-4245-a10a-06461ff73ca7","Unused Network Access Control Lists should be removed","INFORMATIONAL","11/09/2025 03:10:04","15/09/2025 06:46:01","99.6","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/S3.6/finding/8302f9af-52bc-4240-872d-a89864069b60","S3 general purpose bucket policies should restrict access to other AWS accounts","INFORMATIONAL","11/09/2025 03:15:58","15/09/2025 06:46:04","99.5","4.15"
"arn:aws:securityhub:eu-west-2:127486921697:security-control/S3.13/finding/1f5c8839-a8cb-420d-b3eb-df32af094658","S3 general purpose buckets should have Lifecycle configurations","INFORMATIONAL","11/09/2025 03:11:35","15/09/2025 06:46:05","99.57","4.15"
